county,precinct,office,district,candidate,party,votes
Charleston,Mt. Pleasant 7,Secretary of State,,Mark Hammond,REP,220
Charleston,Mt. Pleasant 8,Secretary of State,,Mark Hammond,REP,221
Charleston,Mt. Pleasant 9,Secretary of State,,Mark Hammond,REP,273
Charleston,Mt. Pleasant 10,Secretary of State,,Mark Hammond,REP,268
Charleston,Mt. Pleasant 11,Secretary of State,,Mark Hammond,REP,267
Charleston,Mt. Pleasant 12,Secretary of State,,Mark Hammond,REP,406
Charleston,Mt. Pleasant 13,Secretary of State,,Mark Hammond,REP,248
Charleston,Mt. Pleasant 14,Secretary of State,,Mark Hammond,REP,318
Charleston,Mt. Pleasant 15,Secretary of State,,Mark Hammond,REP,626
Charleston,Mt. Pleasant 16,Secretary of State,,Mark Hammond,REP,272
Charleston,Mt. Pleasant 17,Secretary of State,,Mark Hammond,REP,679
Charleston,Mt. Pleasant 18,Secretary of State,,Mark Hammond,REP,423
Charleston,Mt. Pleasant 19,Secretary of State,,Mark Hammond,REP,435
Charleston,Mt. Pleasant 20,Secretary of State,,Mark Hammond,REP,293
Charleston,Mt. Pleasant 21,Secretary of State,,Mark Hammond,REP,284
Charleston,Mt. Pleasant 22,Secretary of State,,Mark Hammond,REP,385
Charleston,Mt. Pleasant 23,Secretary of State,,Mark Hammond,REP,367
Charleston,Mt. Pleasant 24,Secretary of State,,Mark Hammond,REP,201
Charleston,Mt. Pleasant 25,Secretary of State,,Mark Hammond,REP,240
Charleston,Mt. Pleasant 26,Secretary of State,,Mark Hammond,REP,6
Charleston,Mt. Pleasant 27,Secretary of State,,Mark Hammond,REP,840
Charleston,Mt. Pleasant 28,Secretary of State,,Mark Hammond,REP,363
Charleston,Mt. Pleasant 29,Secretary of State,,Mark Hammond,REP,95
Charleston,Mt. Pleasant 30,Secretary of State,,Mark Hammond,REP,708
Charleston,Mt. Pleasant 31,Secretary of State,,Mark Hammond,REP,333
Charleston,Mt. Pleasant 32,Secretary of State,,Mark Hammond,REP,822
Charleston,Mt. Pleasant 33,Secretary of State,,Mark Hammond,REP,1284
Charleston,Mt. Pleasant 34,Secretary of State,,Mark Hammond,REP,424
Charleston,Mt. Pleasant 35,Secretary of State,,Mark Hammond,REP,1219
Charleston,Mt. Pleasant 36,Secretary of State,,Mark Hammond,REP,432
Charleston,Mt. Pleasant 37,Secretary of State,,Mark Hammond,REP,784
Charleston,Mt. Pleasant 38,Secretary of State,,Mark Hammond,REP,390
Charleston,Mt. Pleasant 39,Secretary of State,,Mark Hammond,REP,845
Charleston,James Island 1A,Secretary of State,,Mark Hammond,REP,349
Charleston,James Island 1B,Secretary of State,,Mark Hammond,REP,66
Charleston,James Island 3,Secretary of State,,Mark Hammond,REP,54
Charleston,James Island 5A,Secretary of State,,Mark Hammond,REP,396
Charleston,James Island 5B,Secretary of State,,Mark Hammond,REP,221
Charleston,James Island 6,Secretary of State,,Mark Hammond,REP,350
Charleston,James Island 7,Secretary of State,,Mark Hammond,REP,401
Charleston,James Island 8A,Secretary of State,,Mark Hammond,REP,185
Charleston,James Island 8B,Secretary of State,,Mark Hammond,REP,280
Charleston,James Island 9,Secretary of State,,Mark Hammond,REP,270
Charleston,James Island 10,Secretary of State,,Mark Hammond,REP,346
Charleston,James Island 11,Secretary of State,,Mark Hammond,REP,347
Charleston,James Island 12,Secretary of State,,Mark Hammond,REP,319
Charleston,James Island 13,Secretary of State,,Mark Hammond,REP,344
Charleston,James Island 14,Secretary of State,,Mark Hammond,REP,315
Charleston,James Island 15,Secretary of State,,Mark Hammond,REP,344
Charleston,James Island 17,Secretary of State,,Mark Hammond,REP,363
Charleston,James Island 19,Secretary of State,,Mark Hammond,REP,310
Charleston,James Island 20,Secretary of State,,Mark Hammond,REP,269
Charleston,James Island 22,Secretary of State,,Mark Hammond,REP,305
Charleston,Johns Island 1A,Secretary of State,,Mark Hammond,REP,324
Charleston,Johns Island 1B,Secretary of State,,Mark Hammond,REP,229
Charleston,Johns Island 2,Secretary of State,,Mark Hammond,REP,702
Charleston,Johns Island 3A,Secretary of State,,Mark Hammond,REP,739
Charleston,Johns Island 3B,Secretary of State,,Mark Hammond,REP,382
Charleston,Johns Island 4,Secretary of State,,Mark Hammond,REP,185
Charleston,St. Pauls 1,Secretary of State,,Mark Hammond,REP,113
Charleston,St. Pauls 2A,Secretary of State,,Mark Hammond,REP,147
Charleston,St. Pauls 2B,Secretary of State,,Mark Hammond,REP,234
Charleston,St. Pauls 3,Secretary of State,,Mark Hammond,REP,622
Charleston,St. Pauls 4,Secretary of State,,Mark Hammond,REP,161
Charleston,St. Pauls 5,Secretary of State,,Mark Hammond,REP,224
Charleston,St. Pauls 6,Secretary of State,,Mark Hammond,REP,506
Charleston,St. Andrews 1,Secretary of State,,Mark Hammond,REP,76
Charleston,St. Andrews 2,Secretary of State,,Mark Hammond,REP,171
Charleston,St. Andrews 3,Secretary of State,,Mark Hammond,REP,112
Charleston,St. Andrews 4,Secretary of State,,Mark Hammond,REP,330
Charleston,St. Andrews 5,Secretary of State,,Mark Hammond,REP,274
Charleston,St. Andrews 6,Secretary of State,,Mark Hammond,REP,403
Charleston,St. Andrews 7,Secretary of State,,Mark Hammond,REP,428
Charleston,St. Andrews 8,Secretary of State,,Mark Hammond,REP,56
Charleston,St. Andrews 9,Secretary of State,,Mark Hammond,REP,46
Charleston,St. Andrews 10,Secretary of State,,Mark Hammond,REP,202
Charleston,St. Andrews 11,Secretary of State,,Mark Hammond,REP,262
Charleston,St. Andrews 12,Secretary of State,,Mark Hammond,REP,288
Charleston,St. Andrews 13,Secretary of State,,Mark Hammond,REP,279
Charleston,St. Andrews 14,Secretary of State,,Mark Hammond,REP,306
Charleston,St. Andrews 15,Secretary of State,,Mark Hammond,REP,67
Charleston,St. Andrews 16,Secretary of State,,Mark Hammond,REP,236
Charleston,St. Andrews 17,Secretary of State,,Mark Hammond,REP,424
Charleston,St. Andrews 18,Secretary of State,,Mark Hammond,REP,161
Charleston,ST. ANDREWS 19,Secretary of State,,Mark Hammond,REP,21
Charleston,St. Andrews 20,Secretary of State,,Mark Hammond,REP,312
Charleston,St. Andrews 21,Secretary of State,,Mark Hammond,REP,176
Charleston,St. Andrews 22,Secretary of State,,Mark Hammond,REP,218
Charleston,St. Andrews 23,Secretary of State,,Mark Hammond,REP,118
Charleston,St. Andrews 24,Secretary of State,,Mark Hammond,REP,139
Charleston,St. Andrews 25,Secretary of State,,Mark Hammond,REP,110
Charleston,St. Andrews 26,Secretary of State,,Mark Hammond,REP,227
Charleston,St. Andrews 27,Secretary of State,,Mark Hammond,REP,690
Charleston,St. Andrews 28,Secretary of State,,Mark Hammond,REP,359
Charleston,St. Andrews 29,Secretary of State,,Mark Hammond,REP,567
Charleston,St. Andrews 30,Secretary of State,,Mark Hammond,REP,239
Charleston,St. Andrews 31,Secretary of State,,Mark Hammond,REP,225
Charleston,St. Andrews 32,Secretary of State,,Mark Hammond,REP,298
Charleston,St. Andrews 33,Secretary of State,,Mark Hammond,REP,178
Charleston,St. Andrews 34,Secretary of State,,Mark Hammond,REP,538
Charleston,St. Andrews 35,Secretary of State,,Mark Hammond,REP,464
Charleston,St. Andrews 36,Secretary of State,,Mark Hammond,REP,412
Charleston,St. Andrews 37,Secretary of State,,Mark Hammond,REP,628
Charleston,North Charleston 1,Secretary of State,,Mark Hammond,REP,10
Charleston,North Charleston 2,Secretary of State,,Mark Hammond,REP,9
Charleston,North Charleston 3,Secretary of State,,Mark Hammond,REP,346
Charleston,North Charleston 4,Secretary of State,,Mark Hammond,REP,47
Charleston,North Charleston 5,Secretary of State,,Mark Hammond,REP,42
Charleston,North Charleston 6,Secretary of State,,Mark Hammond,REP,17
Charleston,North Charleston 7,Secretary of State,,Mark Hammond,REP,32
Charleston,North Charleston 8,Secretary of State,,Mark Hammond,REP,129
Charleston,North Charleston 9,Secretary of State,,Mark Hammond,REP,173
Charleston,North Charleston 10,Secretary of State,,Mark Hammond,REP,85
Charleston,North Charleston 11,Secretary of State,,Mark Hammond,REP,147
Charleston,North Charleston 12,Secretary of State,,Mark Hammond,REP,174
Charleston,North Charleston 13,Secretary of State,,Mark Hammond,REP,34
Charleston,North Charleston 14,Secretary of State,,Mark Hammond,REP,67
Charleston,North Charleston 15,Secretary of State,,Mark Hammond,REP,53
Charleston,North Charleston 16,Secretary of State,,Mark Hammond,REP,67
Charleston,North Charleston 17,Secretary of State,,Mark Hammond,REP,15
Charleston,North Charleston 18,Secretary of State,,Mark Hammond,REP,129
Charleston,North Charleston 19,Secretary of State,,Mark Hammond,REP,58
Charleston,North Charleston 20,Secretary of State,,Mark Hammond,REP,150
Charleston,North Charleston 21,Secretary of State,,Mark Hammond,REP,127
Charleston,North Charleston 22,Secretary of State,,Mark Hammond,REP,127
Charleston,North Charleston 23,Secretary of State,,Mark Hammond,REP,269
Charleston,North Charleston 24,Secretary of State,,Mark Hammond,REP,167
Charleston,North Charleston 25,Secretary of State,,Mark Hammond,REP,37
Charleston,North Charleston 26,Secretary of State,,Mark Hammond,REP,26
Charleston,North Charleston 27,Secretary of State,,Mark Hammond,REP,73
Charleston,North Charleston 28,Secretary of State,,Mark Hammond,REP,29
Charleston,North Charleston 29,Secretary of State,,Mark Hammond,REP,84
Charleston,North Charleston 30,Secretary of State,,Mark Hammond,REP,166
Charleston,Absentee,Secretary of State,,Mark Hammond,REP,16620
Charleston,Emergency,Secretary of State,,Mark Hammond,REP,8
Charleston,Failsafe,Secretary of State,,Mark Hammond,REP,44
Charleston,Provisional,Secretary of State,,Mark Hammond,REP,69
Charleston,Failsafe/Provisional,Secretary of State,,Mark Hammond,REP,71
Charleston,Awendaw,Secretary of State,,Write-In,NON,0
Charleston,Christ Church,Secretary of State,,Write-In,NON,0
Charleston,Isle Of Palms 1A,Secretary of State,,Write-In,NON,0
Charleston,Isle of Palms 1B,Secretary of State,,Write-In,NON,0
Charleston,Isle of Palms 1C,Secretary of State,,Write-In,NON,1
Charleston,Sullivans Island,Secretary of State,,Write-In,NON,2
Charleston,McClellanville,Secretary of State,,Write-In,NON,0
Charleston,Deer Park 1A,Secretary of State,,Write-In,NON,0
Charleston,Deer Park 1B,Secretary of State,,Write-In,NON,1
Charleston,Deer Park 2A,Secretary of State,,Write-In,NON,0
Charleston,Deer Park 2B,Secretary of State,,Write-In,NON,0
Charleston,Deer Park 2C,Secretary of State,,Write-In,NON,0
Charleston,Deer Park 3,Secretary of State,,Write-In,NON,1
Charleston,Lincolnville,Secretary of State,,Write-In,NON,0
Charleston,Ladson,Secretary of State,,Write-In,NON,0
Charleston,Edisto Island,Secretary of State,,Write-In,NON,1
Charleston,Wadmalaw Island 1,Secretary of State,,Write-In,NON,1
Charleston,Wadmalaw Island 2,Secretary of State,,Write-In,NON,1
Charleston,Kiawah Island,Secretary of State,,Write-In,NON,0
Charleston,Town of Seabrook,Secretary of State,,Write-In,NON,0
Charleston,Folly Beach 1,Secretary of State,,Write-In,NON,1
Charleston,Folly Beach 2,Secretary of State,,Write-In,NON,2
Charleston,Charleston 1,Secretary of State,,Write-In,NON,0
Charleston,Charleston 2,Secretary of State,,Write-In,NON,0
Charleston,Charleston 3,Secretary of State,,Write-In,NON,0
Charleston,Charleston 4,Secretary of State,,Write-In,NON,1
Charleston,Charleston 5,Secretary of State,,Write-In,NON,0
Charleston,Charleston 6,Secretary of State,,Write-In,NON,0
Charleston,Charleston 7,Secretary of State,,Write-In,NON,1
Charleston,Charleston 8,Secretary of State,,Write-In,NON,0
Charleston,Charleston 9,Secretary of State,,Write-In,NON,0
Charleston,Charleston 10,Secretary of State,,Write-In,NON,0
Charleston,Charleston 11,Secretary of State,,Write-In,NON,0
Charleston,Charleston 12,Secretary of State,,Write-In,NON,1
Charleston,Charleston 13,Secretary of State,,Write-In,NON,0
Charleston,Charleston 14,Secretary of State,,Write-In,NON,0
Charleston,Charleston 15,Secretary of State,,Write-In,NON,0
Charleston,Charleston 16,Secretary of State,,Write-In,NON,1
Charleston,Charleston 17,Secretary of State,,Write-In,NON,1
Charleston,Charleston 18,Secretary of State,,Write-In,NON,0
Charleston,Charleston 19,Secretary of State,,Write-In,NON,0
Charleston,Charleston 20,Secretary of State,,Write-In,NON,1
Charleston,Charleston 21,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 1,Secretary of State,,Write-In,NON,2
Charleston,Mt. Pleasant 2,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 3,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 4,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 5,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 6,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 7,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 8,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 9,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 10,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 11,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 12,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 13,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 14,Secretary of State,,Write-In,NON,2
Charleston,Mt. Pleasant 15,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 16,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 17,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 18,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 19,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 20,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 21,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 22,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 23,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 24,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 25,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 26,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 27,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 28,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 29,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 30,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 31,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 32,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 33,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 34,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 35,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 36,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 37,Secretary of State,,Write-In,NON,0
Charleston,Mt. Pleasant 38,Secretary of State,,Write-In,NON,1
Charleston,Mt. Pleasant 39,Secretary of State,,Write-In,NON,0
Charleston,James Island 1A,Secretary of State,,Write-In,NON,2
Charleston,James Island 1B,Secretary of State,,Write-In,NON,1
Charleston,James Island 3,Secretary of State,,Write-In,NON,1
Charleston,James Island 5A,Secretary of State,,Write-In,NON,0
Charleston,James Island 5B,Secretary of State,,Write-In,NON,1
Charleston,James Island 6,Secretary of State,,Write-In,NON,0
Charleston,James Island 7,Secretary of State,,Write-In,NON,0
Charleston,James Island 8A,Secretary of State,,Write-In,NON,0
Charleston,James Island 8B,Secretary of State,,Write-In,NON,0
Charleston,James Island 9,Secretary of State,,Write-In,NON,1
Charleston,James Island 10,Secretary of State,,Write-In,NON,0
Charleston,James Island 11,Secretary of State,,Write-In,NON,1
Charleston,James Island 12,Secretary of State,,Write-In,NON,1
Charleston,James Island 13,Secretary of State,,Write-In,NON,1
Charleston,James Island 14,Secretary of State,,Write-In,NON,0
Charleston,James Island 15,Secretary of State,,Write-In,NON,1
Charleston,James Island 17,Secretary of State,,Write-In,NON,1
Charleston,James Island 19,Secretary of State,,Write-In,NON,2
Charleston,James Island 20,Secretary of State,,Write-In,NON,0
Charleston,James Island 22,Secretary of State,,Write-In,NON,0
Charleston,Johns Island 1A,Secretary of State,,Write-In,NON,0
Charleston,Johns Island 1B,Secretary of State,,Write-In,NON,0
Charleston,Johns Island 2,Secretary of State,,Write-In,NON,2
Charleston,Johns Island 3A,Secretary of State,,Write-In,NON,1
Charleston,Johns Island 3B,Secretary of State,,Write-In,NON,1
Charleston,Johns Island 4,Secretary of State,,Write-In,NON,0
Charleston,St. Pauls 1,Secretary of State,,Write-In,NON,1
Charleston,St. Pauls 2A,Secretary of State,,Write-In,NON,0
Charleston,St. Pauls 2B,Secretary of State,,Write-In,NON,0
Charleston,St. Pauls 3,Secretary of State,,Write-In,NON,0
Charleston,St. Pauls 4,Secretary of State,,Write-In,NON,0
Charleston,St. Pauls 5,Secretary of State,,Write-In,NON,0
Charleston,St. Pauls 6,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 1,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 2,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 3,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 4,Secretary of State,,Write-In,NON,1
Charleston,St. Andrews 5,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 6,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 7,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 8,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 9,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 10,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 11,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 12,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 13,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 14,Secretary of State,,Write-In,NON,3
Charleston,St. Andrews 15,Secretary of State,,Write-In,NON,1
Charleston,St. Andrews 16,Secretary of State,,Write-In,NON,1
Charleston,St. Andrews 17,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 18,Secretary of State,,Write-In,NON,1
Charleston,ST. ANDREWS 19,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 20,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 21,Secretary of State,,Write-In,NON,1
Charleston,St. Andrews 22,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 23,Secretary of State,,Write-In,NON,1
Charleston,St. Andrews 24,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 25,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 26,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 27,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 28,Secretary of State,,Write-In,NON,1
Charleston,St. Andrews 29,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 30,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 31,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 32,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 33,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 34,Secretary of State,,Write-In,NON,2
Charleston,St. Andrews 35,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 36,Secretary of State,,Write-In,NON,0
Charleston,St. Andrews 37,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 1,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 2,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 3,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 4,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 5,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 6,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 7,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 8,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 9,Secretary of State,,Write-In,NON,2
Charleston,North Charleston 10,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 11,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 12,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 13,Secretary of State,,Write-In,NON,1
Charleston,North Charleston 14,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 15,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 16,Secretary of State,,Write-In,NON,1
Charleston,North Charleston 17,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 18,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 19,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 20,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 21,Secretary of State,,Write-In,NON,1
Charleston,North Charleston 22,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 23,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 24,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 25,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 26,Secretary of State,,Write-In,NON,1
Charleston,North Charleston 27,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 28,Secretary of State,,Write-In,NON,0
Charleston,North Charleston 29,Secretary of State,,Write-In,NON,1
Charleston,North Charleston 30,Secretary of State,,Write-In,NON,1
Charleston,Absentee,Secretary of State,,Write-In,NON,20
Charleston,Emergency,Secretary of State,,Write-In,NON,0
Charleston,Failsafe,Secretary of State,,Write-In,NON,0
Charleston,Provisional,Secretary of State,,Write-In,NON,0
Charleston,Failsafe/Provisional,Secretary of State,,Write-In,NON,0
Charleston,Awendaw,State Treasurer,,Rosalyn L Glenn,DEM,286
Charleston,Christ Church,State Treasurer,,Rosalyn L Glenn,DEM,193
Charleston,Isle Of Palms 1A,State Treasurer,,Rosalyn L Glenn,DEM,153
Charleston,Isle of Palms 1B,State Treasurer,,Rosalyn L Glenn,DEM,205
Charleston,Isle of Palms 1C,State Treasurer,,Rosalyn L Glenn,DEM,197
Charleston,Sullivans Island,State Treasurer,,Rosalyn L Glenn,DEM,361
Charleston,McClellanville,State Treasurer,,Rosalyn L Glenn,DEM,500
Charleston,Deer Park 1A,State Treasurer,,Rosalyn L Glenn,DEM,234
Charleston,Deer Park 1B,State Treasurer,,Rosalyn L Glenn,DEM,420
Charleston,Deer Park 2A,State Treasurer,,Rosalyn L Glenn,DEM,413
Charleston,Deer Park 2B,State Treasurer,,Rosalyn L Glenn,DEM,315
Charleston,Deer Park 2C,State Treasurer,,Rosalyn L Glenn,DEM,179
Charleston,Deer Park 3,State Treasurer,,Rosalyn L Glenn,DEM,458
Charleston,Lincolnville,State Treasurer,,Rosalyn L Glenn,DEM,406
Charleston,Ladson,State Treasurer,,Rosalyn L Glenn,DEM,542
Charleston,Edisto Island,State Treasurer,,Rosalyn L Glenn,DEM,322
Charleston,Wadmalaw Island 1,State Treasurer,,Rosalyn L Glenn,DEM,251
Charleston,Wadmalaw Island 2,State Treasurer,,Rosalyn L Glenn,DEM,317
Charleston,Kiawah Island,State Treasurer,,Rosalyn L Glenn,DEM,265
Charleston,Town of Seabrook,State Treasurer,,Rosalyn L Glenn,DEM,398
Charleston,Folly Beach 1,State Treasurer,,Rosalyn L Glenn,DEM,236
Charleston,Folly Beach 2,State Treasurer,,Rosalyn L Glenn,DEM,272
Charleston,Charleston 1,State Treasurer,,Rosalyn L Glenn,DEM,97
Charleston,Charleston 2,State Treasurer,,Rosalyn L Glenn,DEM,127
Charleston,Charleston 3,State Treasurer,,Rosalyn L Glenn,DEM,214
Charleston,Charleston 4,State Treasurer,,Rosalyn L Glenn,DEM,187
Charleston,Charleston 5,State Treasurer,,Rosalyn L Glenn,DEM,180
Charleston,Charleston 6,State Treasurer,,Rosalyn L Glenn,DEM,252
Charleston,Charleston 7,State Treasurer,,Rosalyn L Glenn,DEM,248
Charleston,Charleston 8,State Treasurer,,Rosalyn L Glenn,DEM,329
Charleston,Charleston 9,State Treasurer,,Rosalyn L Glenn,DEM,246
Charleston,Charleston 10,State Treasurer,,Rosalyn L Glenn,DEM,165
Charleston,Charleston 11,State Treasurer,,Rosalyn L Glenn,DEM,313
Charleston,Charleston 12,State Treasurer,,Rosalyn L Glenn,DEM,361
Charleston,Charleston 13,State Treasurer,,Rosalyn L Glenn,DEM,385
Charleston,Charleston 14,State Treasurer,,Rosalyn L Glenn,DEM,265
Charleston,Charleston 15,State Treasurer,,Rosalyn L Glenn,DEM,311
Charleston,Charleston 16,State Treasurer,,Rosalyn L Glenn,DEM,402
Charleston,Charleston 17,State Treasurer,,Rosalyn L Glenn,DEM,327
Charleston,Charleston 18,State Treasurer,,Rosalyn L Glenn,DEM,448
Charleston,Charleston 19,State Treasurer,,Rosalyn L Glenn,DEM,275
Charleston,Charleston 20,State Treasurer,,Rosalyn L Glenn,DEM,443
Charleston,Charleston 21,State Treasurer,,Rosalyn L Glenn,DEM,219
Charleston,Mt. Pleasant 1,State Treasurer,,Rosalyn L Glenn,DEM,268
Charleston,Mt. Pleasant 2,State Treasurer,,Rosalyn L Glenn,DEM,172
Charleston,Mt. Pleasant 3,State Treasurer,,Rosalyn L Glenn,DEM,290
Charleston,Mt. Pleasant 4,State Treasurer,,Rosalyn L Glenn,DEM,267
Charleston,Mt. Pleasant 5,State Treasurer,,Rosalyn L Glenn,DEM,164
Charleston,Mt. Pleasant 6,State Treasurer,,Rosalyn L Glenn,DEM,269
Charleston,Mt. Pleasant 7,State Treasurer,,Rosalyn L Glenn,DEM,171
Charleston,Mt. Pleasant 8,State Treasurer,,Rosalyn L Glenn,DEM,116
Charleston,Mt. Pleasant 9,State Treasurer,,Rosalyn L Glenn,DEM,140
Charleston,Mt. Pleasant 10,State Treasurer,,Rosalyn L Glenn,DEM,120
Charleston,Mt. Pleasant 11,State Treasurer,,Rosalyn L Glenn,DEM,202
Charleston,Mt. Pleasant 12,State Treasurer,,Rosalyn L Glenn,DEM,339
Charleston,Mt. Pleasant 13,State Treasurer,,Rosalyn L Glenn,DEM,196
Charleston,Mt. Pleasant 14,State Treasurer,,Rosalyn L Glenn,DEM,204
Charleston,Mt. Pleasant 15,State Treasurer,,Rosalyn L Glenn,DEM,369
Charleston,Mt. Pleasant 16,State Treasurer,,Rosalyn L Glenn,DEM,87
Charleston,Mt. Pleasant 17,State Treasurer,,Rosalyn L Glenn,DEM,364
Charleston,Mt. Pleasant 18,State Treasurer,,Rosalyn L Glenn,DEM,166
Charleston,Mt. Pleasant 19,State Treasurer,,Rosalyn L Glenn,DEM,331
Charleston,Mt. Pleasant 20,State Treasurer,,Rosalyn L Glenn,DEM,218
Charleston,Mt. Pleasant 21,State Treasurer,,Rosalyn L Glenn,DEM,178
Charleston,Mt. Pleasant 22,State Treasurer,,Rosalyn L Glenn,DEM,266
Charleston,Mt. Pleasant 23,State Treasurer,,Rosalyn L Glenn,DEM,335
Charleston,Mt. Pleasant 24,State Treasurer,,Rosalyn L Glenn,DEM,131
Charleston,Mt. Pleasant 25,State Treasurer,,Rosalyn L Glenn,DEM,108
Charleston,Mt. Pleasant 26,State Treasurer,,Rosalyn L Glenn,DEM,222
Charleston,Mt. Pleasant 27,State Treasurer,,Rosalyn L Glenn,DEM,377
Charleston,Mt. Pleasant 28,State Treasurer,,Rosalyn L Glenn,DEM,176
Charleston,Mt. Pleasant 29,State Treasurer,,Rosalyn L Glenn,DEM,37
Charleston,Mt. Pleasant 30,State Treasurer,,Rosalyn L Glenn,DEM,340
Charleston,Mt. Pleasant 31,State Treasurer,,Rosalyn L Glenn,DEM,210
Charleston,Mt. Pleasant 32,State Treasurer,,Rosalyn L Glenn,DEM,333
Charleston,Mt. Pleasant 33,State Treasurer,,Rosalyn L Glenn,DEM,459
Charleston,Mt. Pleasant 34,State Treasurer,,Rosalyn L Glenn,DEM,214
Charleston,Mt. Pleasant 35,State Treasurer,,Rosalyn L Glenn,DEM,577
