county,precinct,office,district,party,candidate,votes
AIKEN,AIKEN NO. 5,GOVERNOR,,REPUBLICAN,Mark Sanford,168
AIKEN,AIKEN NO. 5,GOVERNOR,,DEMOCRAT,Tommy Moore,322
AIKEN,AIKEN NO. 5,GOVERNOR,,,WRITE-IN,
AIKEN,AIKEN NO. 6,GOVERNOR,,REPUBLICAN,Mark Sanford,389
AIKEN,AIKEN NO. 6,GOVERNOR,,DEMOCRAT,Tommy Moore,253
AIKEN,AIKEN NO. 6,GOVERNOR,,,WRITE-IN,
AIKEN,BATH NO. 7,GOVERNOR,,REPUBLICAN,Mark Sanford,86
AIKEN,BATH NO. 7,GOVERNOR,,DEMOCRAT,Tommy Moore,234
AIKEN,BATH NO. 7,GOVERNOR,,,WRITE-IN,
AIKEN,BEECH ISLAND 8,GOVERNOR,,REPUBLICAN,Mark Sanford,181
AIKEN,BEECH ISLAND 8,GOVERNOR,,DEMOCRAT,Tommy Moore,258
AIKEN,BEECH ISLAND 8,GOVERNOR,,,WRITE-IN,
AIKEN,BELVEDERE NO. 9,GOVERNOR,,REPUBLICAN,Mark Sanford,277
AIKEN,BELVEDERE NO. 9,GOVERNOR,,DEMOCRAT,Tommy Moore,242
AIKEN,BELVEDERE NO. 9,GOVERNOR,,,WRITE-IN,
AIKEN,CAROLINA HTS 10,GOVERNOR,,REPUBLICAN,Mark Sanford,96
AIKEN,CAROLINA HTS 10,GOVERNOR,,DEMOCRAT,Tommy Moore,254
AIKEN,CAROLINA HTS 10,GOVERNOR,,,WRITE-IN,
AIKEN,CHINA SPRGS 11,GOVERNOR,,REPUBLICAN,Mark Sanford,116
AIKEN,CHINA SPRGS 11,GOVERNOR,,DEMOCRAT,Tommy Moore,325
AIKEN,CHINA SPRGS 11,GOVERNOR,,,WRITE-IN,
AIKEN,CLEARWATER 12,GOVERNOR,,REPUBLICAN,Mark Sanford,88
AIKEN,CLEARWATER 12,GOVERNOR,,DEMOCRAT,Tommy Moore,201
AIKEN,CLEARWATER 12,GOVERNOR,,,WRITE-IN,
AIKEN,COLLEGE ACRE 13,GOVERNOR,,REPUBLICAN,Mark Sanford,391
AIKEN,COLLEGE ACRE 13,GOVERNOR,,DEMOCRAT,Tommy Moore,233
AIKEN,COLLEGE ACRE 13,GOVERNOR,,,WRITE-IN,1
AIKEN,EUREKA NO. 14,GOVERNOR,,REPUBLICAN,Mark Sanford,227
AIKEN,EUREKA NO. 14,GOVERNOR,,DEMOCRAT,Tommy Moore,243
AIKEN,EUREKA NO. 14,GOVERNOR,,,WRITE-IN,
AIKEN,GLOVERVILLE 15,GOVERNOR,,REPUBLICAN,Mark Sanford,164
AIKEN,GLOVERVILLE 15,GOVERNOR,,DEMOCRAT,Tommy Moore,179
AIKEN,GLOVERVILLE 15,GOVERNOR,,,WRITE-IN,
AIKEN,GRANITEVILLE 16,GOVERNOR,,REPUBLICAN,Mark Sanford,176
AIKEN,GRANITEVILLE 16,GOVERNOR,,DEMOCRAT,Tommy Moore,249
AIKEN,GRANITEVILLE 16,GOVERNOR,,,WRITE-IN,1
AIKEN,JACKSON NO. 17,GOVERNOR,,REPUBLICAN,Mark Sanford,422
AIKEN,JACKSON NO. 17,GOVERNOR,,DEMOCRAT,Tommy Moore,218
AIKEN,JACKSON NO. 17,GOVERNOR,,,WRITE-IN,
AIKEN,LANGLEY NO. 18,GOVERNOR,,REPUBLICAN,Mark Sanford,173
AIKEN,LANGLEY NO. 18,GOVERNOR,,DEMOCRAT,Tommy Moore,281
AIKEN,LANGLEY NO. 18,GOVERNOR,,,WRITE-IN,
AIKEN,LYNWOOD NO. 19,GOVERNOR,,REPUBLICAN,Mark Sanford,127
AIKEN,LYNWOOD NO. 19,GOVERNOR,,DEMOCRAT,Tommy Moore,184
AIKEN,LYNWOOD NO. 19,GOVERNOR,,,WRITE-IN,2
AIKEN,MILLBROOK NO 20,GOVERNOR,,REPUBLICAN,Mark Sanford,535
AIKEN,MILLBROOK NO 20,GOVERNOR,,DEMOCRAT,Tommy Moore,325
AIKEN,MILLBROOK NO 20,GOVERNOR,,,WRITE-IN,
AIKEN,MONETTA NO. 21,GOVERNOR,,REPUBLICAN,Mark Sanford,193
AIKEN,MONETTA NO. 21,GOVERNOR,,DEMOCRAT,Tommy Moore,210
AIKEN,MONETTA NO. 21,GOVERNOR,,,WRITE-IN,
AIKEN,MONTMORENCI 22,GOVERNOR,,REPUBLICAN,Mark Sanford,497
AIKEN,MONTMORENCI 22,GOVERNOR,,DEMOCRAT,Tommy Moore,299
AIKEN,MONTMORENCI 22,GOVERNOR,,,WRITE-IN,
AIKEN,NEW ELLENTON 23,GOVERNOR,,REPUBLICAN,Mark Sanford,263
AIKEN,NEW ELLENTON 23,GOVERNOR,,DEMOCRAT,Tommy Moore,365
AIKEN,NEW ELLENTON 23,GOVERNOR,,,WRITE-IN,
AIKEN,NEW HOLLAND 24,GOVERNOR,,REPUBLICAN,Mark Sanford,174
AIKEN,NEW HOLLAND 24,GOVERNOR,,DEMOCRAT,Tommy Moore,116
AIKEN,NEW HOLLAND 24,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO 25,GOVERNOR,,REPUBLICAN,Mark Sanford,284
AIKEN,N AUGUSTA NO 25,GOVERNOR,,DEMOCRAT,Tommy Moore,163
AIKEN,N AUGUSTA NO 25,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO 26,GOVERNOR,,REPUBLICAN,Mark Sanford,381
AIKEN,N AUGUSTA NO 26,GOVERNOR,,DEMOCRAT,Tommy Moore,254
AIKEN,N AUGUSTA NO 26,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO 27,GOVERNOR,,REPUBLICAN,Mark Sanford,566
AIKEN,N AUGUSTA NO 27,GOVERNOR,,DEMOCRAT,Tommy Moore,201
AIKEN,N AUGUSTA NO 27,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO 28,GOVERNOR,,REPUBLICAN,Mark Sanford,434
AIKEN,N AUGUSTA NO 28,GOVERNOR,,DEMOCRAT,Tommy Moore,121
AIKEN,N AUGUSTA NO 28,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO 29,GOVERNOR,,REPUBLICAN,Mark Sanford,216
AIKEN,N AUGUSTA NO 29,GOVERNOR,,DEMOCRAT,Tommy Moore,143
AIKEN,N AUGUSTA NO 29,GOVERNOR,,,WRITE-IN,
AIKEN,OAK GROVE NO 30,GOVERNOR,,REPUBLICAN,Mark Sanford,160
AIKEN,OAK GROVE NO 30,GOVERNOR,,DEMOCRAT,Tommy Moore,98
AIKEN,OAK GROVE NO 30,GOVERNOR,,,WRITE-IN,
AIKEN,PERRY NO. 31,GOVERNOR,,REPUBLICAN,Mark Sanford,158
AIKEN,PERRY NO. 31,GOVERNOR,,DEMOCRAT,Tommy Moore,152
AIKEN,PERRY NO. 31,GOVERNOR,,,WRITE-IN,
AIKEN,SALLEY NO.32,GOVERNOR,,REPUBLICAN,Mark Sanford,91
AIKEN,SALLEY NO.32,GOVERNOR,,DEMOCRAT,Tommy Moore,149
AIKEN,SALLEY NO.32,GOVERNOR,,,WRITE-IN,
AIKEN,SHAWS FORK 33,GOVERNOR,,REPUBLICAN,Mark Sanford,153
AIKEN,SHAWS FORK 33,GOVERNOR,,DEMOCRAT,Tommy Moore,102
AIKEN,SHAWS FORK 33,GOVERNOR,,,WRITE-IN,
AIKEN,SHILOH NO. 34,GOVERNOR,,REPUBLICAN,Mark Sanford,315
AIKEN,SHILOH NO. 34,GOVERNOR,,DEMOCRAT,Tommy Moore,269
AIKEN,SHILOH NO. 34,GOVERNOR,,,WRITE-IN,1
AIKEN,SIX POINTS 35,GOVERNOR,,REPUBLICAN,Mark Sanford,340
AIKEN,SIX POINTS 35,GOVERNOR,,DEMOCRAT,Tommy Moore,313
AIKEN,SIX POINTS 35,GOVERNOR,,,WRITE-IN,
AIKEN,TABERNACLE 36,GOVERNOR,,REPUBLICAN,Mark Sanford,73
AIKEN,TABERNACLE 36,GOVERNOR,,DEMOCRAT,Tommy Moore,123
AIKEN,TABERNACLE 36,GOVERNOR,,,WRITE-IN,1
AIKEN,TALATHA NO. 37,GOVERNOR,,REPUBLICAN,Mark Sanford,235
AIKEN,TALATHA NO. 37,GOVERNOR,,DEMOCRAT,Tommy Moore,225
AIKEN,TALATHA NO. 37,GOVERNOR,,,WRITE-IN,
AIKEN,VAUCLUSE NO. 38,GOVERNOR,,REPUBLICAN,Mark Sanford,112
AIKEN,VAUCLUSE NO. 38,GOVERNOR,,DEMOCRAT,Tommy Moore,137
AIKEN,VAUCLUSE NO. 38,GOVERNOR,,,WRITE-IN,
AIKEN,WAGENER NO. 39,GOVERNOR,,REPUBLICAN,Mark Sanford,293
AIKEN,WAGENER NO. 39,GOVERNOR,,DEMOCRAT,Tommy Moore,375
AIKEN,WAGENER NO. 39,GOVERNOR,,,WRITE-IN,
AIKEN,WARD NO. 40,GOVERNOR,,REPUBLICAN,Mark Sanford,213
AIKEN,WARD NO. 40,GOVERNOR,,DEMOCRAT,Tommy Moore,256
AIKEN,WARD NO. 40,GOVERNOR,,,WRITE-IN,
AIKEN,WARRENVILLE 41,GOVERNOR,,REPUBLICAN,Mark Sanford,300
AIKEN,WARRENVILLE 41,GOVERNOR,,DEMOCRAT,Tommy Moore,240
AIKEN,WARRENVILLE 41,GOVERNOR,,,WRITE-IN,2
